"Plot Title: NL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10342594, SEN S/N: 10342594, LBL: Temp (C))","RH, % (LGR S/N: 10342594, SEN S/N: 10342594, LBL: RH (%))","DewPt, °C (LGR S/N: 10342594, SEN S/N: 10342594)","Max: Temperature, °C (LGR S/N: 10342594)","Min: Temperature, °C (LGR S/N: 10342594)"
14602,08/04/24 08:01:43 PM,23.978,93.951,22.715,,
14603,08/04/24 08:15:00 PM,,,,23.689,23.689
14604,08/04/24 08:16:43 PM,23.689,95.276,22.631,,
14605,08/04/24 08:30:00 PM,,,,23.280,23.280
14606,08/04/24 08:31:43 PM,23.280,96.187,22.360,,
14607,08/04/24 08:45:00 PM,,,,23.088,23.088
14608,08/04/24 08:46:43 PM,23.088,97.332,22.339,,
14609,08/04/24 09:00:00 PM,,,,22.872,22.872
14610,08/04/24 09:01:43 PM,22.872,97.883,22.204,,
14611,08/04/24 09:15:00 PM,,,,22.705,22.705
14612,08/04/24 09:16:43 PM,22.705,98.339,22.102,,
14613,08/04/24 09:30:00 PM,,,,22.441,22.441
14614,08/04/24 09:31:43 PM,22.441,98.978,21.930,,
14615,08/04/24 09:45:00 PM,,,,22.226,22.226
14616,08/04/24 09:46:43 PM,22.226,99.339,21.766,,
14617,08/04/24 10:00:00 PM,,,,22.082,22.082
14618,08/04/24 10:01:43 PM,22.082,99.222,21.605,,
14619,08/04/24 10:15:00 PM,,,,21.939,21.939
14620,08/04/24 10:16:43 PM,21.939,99.575,21.511,,
14621,08/04/24 10:30:00 PM,,,,21.700,21.700
14622,08/04/24 10:31:43 PM,21.700,99.875,21.313,,
14623,08/04/24 10:45:00 PM,,,,21.581,21.581
14624,08/04/24 10:46:43 PM,21.581,100.000,21.214,,
14625,08/04/24 11:00:00 PM,,,,21.557,21.557
14626,08/04/24 11:01:43 PM,21.557,100.000,21.200,,
14627,08/04/24 11:15:00 PM,,,,21.270,21.270
14628,08/04/24 11:16:43 PM,21.270,100.000,20.901,,
14629,08/04/24 11:30:00 PM,,,,21.103,21.103
14630,08/04/24 11:31:43 PM,21.103,100.000,20.756,,
14631,08/04/24 11:45:00 PM,,,,20.936,20.936
14632,08/04/24 11:46:43 PM,20.936,100.000,20.611,,
14633,08/05/24 12:00:00 AM,,,,20.793,20.793
14634,08/05/24 12:01:43 AM,20.793,100.000,20.472,,
14635,08/05/24 12:15:00 AM,,,,20.698,20.698
14636,08/05/24 12:16:43 AM,20.698,100.000,20.405,,
14637,08/05/24 12:30:00 AM,,,,20.484,20.484
14638,08/05/24 12:31:43 AM,20.484,100.000,20.192,,
14639,08/05/24 12:45:00 AM,,,,20.555,20.555
14640,08/05/24 12:46:43 AM,20.555,100.000,20.292,,
14641,08/05/24 01:00:00 AM,,,,20.269,20.269
14642,08/05/24 01:01:43 AM,20.269,100.000,19.990,,
14643,08/05/24 01:15:00 AM,,,,20.222,20.222
14644,08/05/24 01:16:43 AM,20.222,100.000,19.933,,
14645,08/05/24 01:30:00 AM,,,,20.174,20.174
14646,08/05/24 01:31:43 AM,20.174,100.000,19.897,,
14647,08/05/24 01:45:00 AM,,,,20.126,20.126
14648,08/05/24 01:46:43 AM,20.126,100.000,19.858,,
14649,08/05/24 02:00:00 AM,,,,19.912,19.912
14650,08/05/24 02:01:43 AM,19.912,100.000,19.627,,
14651,08/05/24 02:15:00 AM,,,,19.698,19.698
14652,08/05/24 02:16:43 AM,19.698,100.000,19.425,,
14653,08/05/24 02:30:00 AM,,,,19.555,19.555
14654,08/05/24 02:31:43 AM,19.555,100.000,19.297,,
14655,08/05/24 02:45:00 AM,,,,19.460,19.460
14656,08/05/24 02:46:43 AM,19.460,100.000,19.201,,
14657,08/05/24 03:00:00 AM,,,,19.460,19.460
14658,08/05/24 03:01:43 AM,19.460,100.000,19.204,,
14659,08/05/24 03:15:00 AM,,,,19.413,19.413
14660,08/05/24 03:16:43 AM,19.413,100.000,19.162,,
14661,08/05/24 03:30:00 AM,,,,19.341,19.341
14662,08/05/24 03:31:43 AM,19.341,100.000,19.112,,
14663,08/05/24 03:45:00 AM,,,,19.341,19.341
14664,08/05/24 03:46:43 AM,19.341,100.000,19.119,,
14665,08/05/24 04:00:00 AM,,,,19.222,19.222
14666,08/05/24 04:01:43 AM,19.222,100.000,18.998,,
14667,08/05/24 04:15:00 AM,,,,19.127,19.127
14668,08/05/24 04:16:43 AM,19.127,100.000,18.898,,
14669,08/05/24 04:30:00 AM,,,,19.103,19.103
14670,08/05/24 04:31:43 AM,19.103,100.000,18.881,,
14671,08/05/24 04:45:00 AM,,,,19.151,19.151
14672,08/05/24 04:46:43 AM,19.151,100.000,18.944,,
14673,08/05/24 05:00:00 AM,,,,19.032,19.032
14674,08/05/24 05:01:43 AM,19.032,100.000,18.837,,
14675,08/05/24 05:15:00 AM,,,,18.794,18.794
14676,08/05/24 05:16:43 AM,18.794,100.000,18.620,,
14677,08/05/24 05:30:00 AM,,,,18.771,18.771
14678,08/05/24 05:31:43 AM,18.771,100.000,18.602,,
14679,08/05/24 05:45:00 AM,,,,18.747,18.747
14680,08/05/24 05:46:43 AM,18.747,100.000,18.570,,
14681,08/05/24 06:00:00 AM,,,,18.794,18.794
14682,08/05/24 06:01:43 AM,18.794,100.000,18.620,,
14683,08/05/24 06:15:00 AM,,,,18.699,18.699
14684,08/05/24 06:16:43 AM,18.699,100.000,18.527,,
14685,08/05/24 06:30:00 AM,,,,18.580,18.580
14686,08/05/24 06:31:43 AM,18.580,100.000,18.416,,
14687,08/05/24 06:45:00 AM,,,,18.461,18.461
14688,08/05/24 06:46:43 AM,18.461,100.000,18.306,,
14689,08/05/24 07:00:00 AM,,,,18.343,18.343
14690,08/05/24 07:01:43 AM,18.343,100.000,18.195,,
14691,08/05/24 07:15:00 AM,,,,18.271,18.271
14692,08/05/24 07:16:43 AM,18.271,100.000,18.124,,
14693,08/05/24 07:30:00 AM,,,,18.366,18.366
14694,08/05/24 07:31:43 AM,18.366,100.000,18.227,,
14695,08/05/24 07:45:00 AM,,,,18.461,18.461
14696,08/05/24 07:46:43 AM,18.461,100.000,18.319,,
14697,08/05/24 08:00:00 AM,,,,18.509,18.509
14698,08/05/24 08:01:43 AM,18.509,100.000,18.349,,
14699,08/05/24 08:15:00 AM,,,,18.723,18.723
14700,08/05/24 08:16:43 AM,18.723,100.000,18.545,,
14701,08/05/24 08:30:00 AM,,,,19.080,19.080
14702,08/05/24 08:31:43 AM,19.080,100.000,18.883,,
14703,08/05/24 08:45:00 AM,,,,19.555,19.555
14704,08/05/24 08:46:43 AM,19.555,100.000,19.318,,
14705,08/05/24 09:00:00 AM,,,,20.103,20.103
14706,08/05/24 09:01:43 AM,20.103,100.000,19.798,,
14707,08/05/24 09:15:00 AM,,,,20.770,20.770
14708,08/05/24 09:16:43 AM,20.770,99.986,20.393,,
14709,08/05/24 09:30:00 AM,,,,21.461,21.461
14710,08/05/24 09:31:43 AM,21.461,99.107,20.964,,
14711,08/05/24 09:45:00 AM,,,,22.082,22.082
14712,08/05/24 09:46:43 AM,22.082,98.987,21.571,,
14713,08/05/24 10:00:00 AM,,,,22.753,22.753
14714,08/05/24 10:01:43 AM,22.753,97.640,22.048,,
14715,08/05/24 10:15:00 AM,,,,23.497,23.497
14716,08/05/24 10:16:43 AM,23.497,95.602,22.488,,
14717,08/05/24 10:30:00 AM,,,,24.291,24.291
14718,08/05/24 10:31:43 AM,24.291,94.084,23.049,,
14719,08/05/24 10:45:00 AM,,,,25.040,25.040
14720,08/05/24 10:46:43 AM,25.040,91.386,23.366,,
14721,08/05/24 11:00:00 AM,,,,25.744,25.744
14722,08/05/24 11:01:43 AM,25.744,88.768,23.630,,
14723,08/05/24 11:15:00 AM,,,,26.304,26.304
14724,08/05/24 11:16:43 AM,26.304,85.142,23.555,,
14725,08/05/24 11:30:00 AM,,,,26.769,26.769
14726,08/05/24 11:31:43 AM,26.769,82.573,23.546,,
14727,08/05/24 11:45:00 AM,,,,27.038,27.038
14728,08/05/24 11:46:43 AM,27.038,78.013,22.940,,
14729,08/05/24 12:00:00 PM,,,,27.112,27.112
14730,08/05/24 12:01:43 PM,27.112,77.941,22.998,,
14731,08/05/24 12:15:00 PM,,,,27.530,27.530
14732,08/05/24 12:16:43 PM,27.530,76.769,23.171,,
14733,08/05/24 12:30:00 PM,,,,27.825,27.825
14734,08/05/24 12:31:43 PM,27.825,76.740,23.452,,
14735,08/05/24 12:45:00 PM,,,,27.850,27.850
14736,08/05/24 12:46:43 PM,27.850,75.510,23.226,,
14737,08/05/24 01:00:00 PM,,,,28.444,28.444
14738,08/05/24 01:01:43 PM,28.444,68.327,22.243,,
14739,08/05/24 01:15:00 PM,,,,28.295,28.295
14740,08/05/24 01:16:43 PM,28.295,70.053,22.489,,
14741,08/05/24 01:30:00 PM,,,,28.518,28.518
14742,08/05/24 01:31:43 PM,28.518,68.401,22.331,,
14743,08/05/24 01:45:00 PM,,,,29.365,29.365
14744,08/05/24 01:46:43 PM,29.365,62.971,21.838,,
14745,08/05/24 02:00:00 PM,,,,28.990,28.990
14746,08/05/24 02:01:43 PM,28.990,59.865,20.689,,
14747,08/05/24 02:15:00 PM,,,,28.990,28.990
14748,08/05/24 02:16:43 PM,28.990,63.374,21.584,,
14749,08/05/24 02:30:00 PM,,,,28.965,28.965
14750,08/05/24 02:31:43 PM,28.965,66.655,22.353,,
14751,08/05/24 02:45:00 PM,,,,29.490,29.490
14752,08/05/24 02:46:43 PM,29.490,63.363,22.054,,
14753,08/05/24 03:00:00 PM,,,,29.840,29.840
14754,08/05/24 03:01:43 PM,29.840,58.459,21.113,,
14755,08/05/24 03:15:00 PM,,,,29.340,29.340
14756,08/05/24 03:16:43 PM,29.340,62.967,21.814,,
14757,08/05/24 03:30:00 PM,,,,29.490,29.490
14758,08/05/24 03:31:43 PM,29.490,56.893,20.356,,
14759,08/05/24 03:45:00 PM,,,,29.615,29.615
14760,08/05/24 03:46:43 PM,29.615,57.196,20.557,,
14761,08/05/24 04:00:00 PM,,,,29.240,29.240
14762,08/05/24 04:01:43 PM,29.240,60.028,20.967,,
14763,08/05/24 04:15:00 PM,,,,29.340,29.340
14764,08/05/24 04:16:43 PM,29.340,60.668,21.228,,
14765,08/05/24 04:30:00 PM,,,,29.240,29.240
14766,08/05/24 04:31:43 PM,29.240,62.610,21.630,,
14767,08/05/24 04:45:00 PM,,,,29.090,29.090
14768,08/05/24 04:46:43 PM,29.090,64.253,21.895,,
14769,08/05/24 05:00:00 PM,,,,29.040,29.040
14770,08/05/24 05:01:43 PM,29.040,64.922,22.011,,
14771,08/05/24 05:15:00 PM,,,,28.816,28.816
14772,08/05/24 05:16:43 PM,28.816,63.314,21.404,,
14773,08/05/24 05:30:00 PM,,,,28.493,28.493
14774,08/05/24 05:31:43 PM,28.493,70.299,22.735,,
14775,08/05/24 05:45:00 PM,,,,28.097,28.097
14776,08/05/24 05:46:43 PM,28.097,73.842,23.119,,
14777,08/05/24 06:00:00 PM,,,,28.048,28.048
14778,08/05/24 06:01:43 PM,28.048,72.970,22.887,,
14779,08/05/24 06:15:00 PM,,,,27.653,27.653
14780,08/05/24 06:16:43 PM,27.653,74.910,22.912,,
14781,08/05/24 06:30:00 PM,,,,27.284,27.284
14782,08/05/24 06:31:43 PM,27.284,77.275,23.033,,
14783,08/05/24 06:45:00 PM,,,,26.744,26.744
14784,08/05/24 06:46:43 PM,26.744,80.040,23.047,,
14785,08/05/24 07:00:00 PM,,,,26.451,26.451
14786,08/05/24 07:01:43 PM,26.451,82.304,23.185,,
14787,08/05/24 07:15:00 PM,,,,26.061,26.061
14788,08/05/24 07:16:43 PM,26.061,85.961,23.460,,
14789,08/05/24 07:30:00 PM,,,,25.744,25.744
14790,08/05/24 07:31:43 PM,25.744,88.295,23.550,,
14791,08/05/24 07:45:00 PM,,,,25.283,25.283
14792,08/05/24 07:46:43 PM,25.283,87.240,22.914,,
14793,08/05/24 08:00:00 PM,,,,24.702,24.702
14794,08/05/24 08:01:43 PM,24.702,90.975,22.962,,
14795,08/05/24 08:15:00 PM,,,,24.339,24.339
14796,08/05/24 08:16:43 PM,24.339,92.878,22.907,,
14797,08/05/24 08:30:00 PM,,,,23.954,23.954
14798,08/05/24 08:31:43 PM,23.954,95.210,22.886,,
14799,08/05/24 08:45:00 PM,,,,23.641,23.641
14800,08/05/24 08:46:43 PM,23.641,96.653,22.791,,
14801,08/05/24 09:00:00 PM,,,,23.328,23.328
14802,08/05/24 09:01:43 PM,23.328,97.421,22.593,,
14803,08/05/24 09:15:00 PM,,,,23.064,23.064
14804,08/05/24 09:16:43 PM,23.064,97.670,22.365,,
14805,08/05/24 09:30:00 PM,,,,22.753,22.753
14806,08/05/24 09:31:43 PM,22.753,98.168,22.125,,
14807,08/05/24 09:45:00 PM,,,,22.489,22.489
14808,08/05/24 09:46:43 PM,22.489,98.729,21.942,,
14809,08/05/24 10:00:00 PM,,,,22.298,22.298
14810,08/05/24 10:01:43 PM,22.298,98.783,21.758,,
14811,08/05/24 10:15:00 PM,,,,22.154,22.154
14812,08/05/24 10:16:43 PM,22.154,98.849,21.623,,
14813,08/05/24 10:30:00 PM,,,,21.939,21.939
14814,08/05/24 10:31:43 PM,21.939,99.053,21.436,,
14815,08/05/24 10:45:00 PM,,,,21.819,21.819
14816,08/05/24 10:46:43 PM,21.819,99.073,21.319,,
14817,08/05/24 11:00:00 PM,,,,21.557,21.557
14818,08/05/24 11:01:43 PM,21.557,99.420,21.105,,
14819,08/05/24 11:15:00 PM,,,,21.437,21.437
14820,08/05/24 11:16:43 PM,21.437,99.622,21.013,,
14821,08/05/24 11:30:00 PM,,,,21.342,21.342
14822,08/05/24 11:31:43 PM,21.342,99.700,20.929,,
14823,08/05/24 11:45:00 PM,,,,21.175,21.175
14824,08/05/24 11:46:43 PM,21.175,99.733,20.765,,
14825,08/06/24 12:00:00 AM,,,,21.127,21.127
14826,08/06/24 12:01:43 AM,21.127,99.720,20.716,,
14827,08/06/24 12:15:00 AM,,,,20.960,20.960
14828,08/06/24 12:16:43 AM,20.960,99.934,20.578,,
14829,08/06/24 12:30:00 AM,,,,20.841,20.841
14830,08/06/24 12:31:43 AM,20.841,99.954,20.461,,
14831,08/06/24 12:45:00 AM,,,,20.650,20.650
14832,08/06/24 12:46:43 AM,20.650,100.000,20.280,,
14833,08/06/24 01:00:00 AM,,,,20.603,20.603
14834,08/06/24 01:01:43 AM,20.603,100.000,20.234,,
14835,08/06/24 01:15:00 AM,,,,20.436,20.436
14836,08/06/24 01:16:43 AM,20.436,100.000,20.074,,
14837,08/06/24 01:30:00 AM,,,,20.317,20.317
14838,08/06/24 01:31:43 AM,20.317,100.000,19.971,,
14839,08/06/24 01:45:00 AM,,,,20.246,20.246
14840,08/06/24 01:46:43 AM,20.246,100.000,19.890,,
14841,08/06/24 02:00:00 AM,,,,20.174,20.174
14842,08/06/24 02:01:43 AM,20.174,100.000,19.808,,
14843,08/06/24 02:15:00 AM,,,,20.150,20.150
14844,08/06/24 02:16:43 AM,20.150,100.000,19.819,,
14845,08/06/24 02:30:00 AM,,,,20.126,20.126
14846,08/06/24 02:31:43 AM,20.126,100.000,19.826,,
14847,08/06/24 02:45:00 AM,,,,20.126,20.126
14848,08/06/24 02:46:43 AM,20.126,100.000,19.844,,
14849,08/06/24 03:00:00 AM,,,,20.007,20.007
14850,08/06/24 03:01:43 AM,20.007,100.000,19.748,,
14851,08/06/24 03:15:00 AM,,,,19.865,19.865
14852,08/06/24 03:16:43 AM,19.865,100.000,19.616,,
14853,08/06/24 03:30:00 AM,,,,19.793,19.793
14854,08/06/24 03:31:43 AM,19.793,100.000,19.545,,
14855,08/06/24 03:45:00 AM,,,,19.674,19.674
14856,08/06/24 03:46:43 AM,19.674,100.000,19.418,,
14857,08/06/24 04:00:00 AM,,,,19.698,19.698
14858,08/06/24 04:01:43 AM,19.698,100.000,19.439,,
14859,08/06/24 04:15:00 AM,,,,19.603,19.603
14860,08/06/24 04:16:43 AM,19.603,100.000,19.332,,
14861,08/06/24 04:30:00 AM,,,,19.484,19.484
14862,08/06/24 04:31:43 AM,19.484,100.000,19.229,,
14863,08/06/24 04:45:00 AM,,,,19.460,19.460
14864,08/06/24 04:46:43 AM,19.460,100.000,19.229,,
14865,08/06/24 05:00:00 AM,,,,19.341,19.341
14866,08/06/24 05:01:43 AM,19.341,100.000,19.115,,
14867,08/06/24 05:15:00 AM,,,,19.318,19.318
14868,08/06/24 05:16:43 AM,19.318,100.000,19.097,,
14869,08/06/24 05:30:00 AM,,,,19.246,19.246
14870,08/06/24 05:31:43 AM,19.246,100.000,19.023,,
14871,08/06/24 05:45:00 AM,,,,19.222,19.222
14872,08/06/24 05:46:43 AM,19.222,100.000,18.994,,
14873,08/06/24 06:00:00 AM,,,,19.222,19.222
14874,08/06/24 06:01:43 AM,19.222,100.000,18.991,,
14875,08/06/24 06:15:00 AM,,,,19.127,19.127
14876,08/06/24 06:16:43 AM,19.127,100.000,18.898,,
14877,08/06/24 06:30:00 AM,,,,19.056,19.056
14878,08/06/24 06:31:43 AM,19.056,100.000,18.845,,
14879,08/06/24 06:45:00 AM,,,,18.961,18.961
14880,08/06/24 06:46:43 AM,18.961,100.000,18.773,,
14881,08/06/24 07:00:00 AM,,,,18.913,18.913
14882,08/06/24 07:01:43 AM,18.913,100.000,18.727,,
14883,08/06/24 07:15:00 AM,,,,18.913,18.913
14884,08/06/24 07:16:43 AM,18.913,100.000,18.723,,
14885,08/06/24 07:30:00 AM,,,,18.889,18.889
14886,08/06/24 07:31:43 AM,18.889,100.000,18.685,,
14887,08/06/24 07:45:00 AM,,,,18.985,18.985
14888,08/06/24 07:46:43 AM,18.985,100.000,18.777,,
14889,08/06/24 08:00:00 AM,,,,19.175,19.175
14890,08/06/24 08:01:43 AM,19.175,100.000,18.955,,
14891,08/06/24 08:15:00 AM,,,,19.436,19.436
14892,08/06/24 08:16:43 AM,19.436,100.000,19.194,,
14893,08/06/24 08:30:00 AM,,,,19.579,19.579
14894,08/06/24 08:31:43 AM,19.579,100.000,19.301,,
14895,08/06/24 08:45:00 AM,,,,19.841,19.841
14896,08/06/24 08:46:43 AM,19.841,100.000,19.535,,
14897,08/06/24 09:00:00 AM,,,,20.198,20.198
14898,08/06/24 09:01:43 AM,20.198,99.985,19.818,,
14899,08/06/24 09:15:00 AM,,,,20.793,20.793
14900,08/06/24 09:16:43 AM,20.793,99.578,20.360,,
14901,08/06/24 09:30:00 AM,,,,21.342,21.342
14902,08/06/24 09:31:43 AM,21.342,99.258,20.866,,
14903,08/06/24 09:45:00 AM,,,,21.915,21.915
14904,08/06/24 09:46:43 AM,21.915,98.680,21.359,,
14905,08/06/24 10:00:00 AM,,,,22.585,22.585
14906,08/06/24 10:01:43 AM,22.585,97.438,21.850,,
14907,08/06/24 10:15:00 AM,,,,23.280,23.280
14908,08/06/24 10:16:43 AM,23.280,96.559,22.416,,
14909,08/06/24 10:30:00 AM,,,,23.954,23.954
14910,08/06/24 10:31:43 AM,23.954,94.700,22.807,,
14911,08/06/24 10:45:00 AM,,,,24.653,24.653
14912,08/06/24 10:46:43 AM,24.653,91.730,23.036,,
14913,08/06/24 11:00:00 AM,,,,25.453,25.453
14914,08/06/24 11:01:43 AM,25.453,87.670,23.156,,
14915,08/06/24 11:15:00 AM,,,,26.085,26.085
14916,08/06/24 11:16:43 AM,26.085,86.108,23.509,,
14917,08/06/24 11:30:00 AM,,,,26.744,26.744
14918,08/06/24 11:31:43 AM,26.744,81.307,23.287,,
14919,08/06/24 11:45:00 AM,,,,27.235,27.235
14920,08/06/24 11:46:43 AM,27.235,79.738,23.468,,
14921,08/06/24 12:00:00 PM,,,,27.456,27.456
14922,08/06/24 12:01:43 PM,27.456,77.631,23.271,,
14923,08/06/24 12:15:00 PM,,,,27.875,27.875
14924,08/06/24 12:16:43 PM,27.875,78.213,23.794,,
14925,08/06/24 12:30:00 PM,,,,28.394,28.394
14926,08/06/24 12:31:43 PM,28.394,75.203,23.690,,
14927,08/06/24 12:45:00 PM,,,,29.389,29.389
14928,08/06/24 12:46:43 PM,29.389,68.617,23.214,,
14929,08/06/24 01:00:00 PM,,,,28.965,28.965
14930,08/06/24 01:01:43 PM,28.965,68.905,22.874,,
14931,08/06/24 01:15:00 PM,,,,29.140,29.140
14932,08/06/24 01:16:43 PM,29.140,68.481,22.944,,
14933,08/06/24 01:30:00 PM,,,,29.165,29.165
14934,08/06/24 01:31:43 PM,29.165,69.667,23.238,,
14935,08/06/24 01:45:00 PM,,,,29.540,29.540
14936,08/06/24 01:46:43 PM,29.540,69.432,23.544,,
14937,08/06/24 02:00:00 PM,,,,29.340,29.340
14938,08/06/24 02:01:43 PM,29.340,67.147,22.826,,
14939,08/06/24 02:15:00 PM,,,,29.414,29.414
14940,08/06/24 02:16:43 PM,29.414,62.577,21.787,,
14941,08/06/24 02:30:00 PM,,,,29.790,29.790
14942,08/06/24 02:31:43 PM,29.790,61.550,21.880,,
14943,08/06/24 02:45:00 PM,,,,30.091,30.091
14944,08/06/24 02:46:43 PM,30.091,61.784,22.225,,
14945,08/06/24 03:00:00 PM,,,,30.192,30.192
14946,08/06/24 03:01:43 PM,30.192,62.609,22.530,,
14947,08/06/24 03:15:00 PM,,,,29.966,29.966
14948,08/06/24 03:16:43 PM,29.966,64.862,22.876,,
14949,08/06/24 03:30:00 PM,,,,30.293,30.293
14950,08/06/24 03:31:43 PM,30.293,60.255,22.017,,
14951,08/06/24 03:45:00 PM,,,,30.469,30.469
14952,08/06/24 03:46:43 PM,30.469,60.439,22.232,,
14953,08/06/24 04:00:00 PM,,,,29.640,29.640
14954,08/06/24 04:01:43 PM,29.640,64.992,22.597,,
14955,08/06/24 04:15:00 PM,,,,29.916,29.916
14956,08/06/24 04:16:43 PM,29.916,61.227,21.915,,
14957,08/06/24 04:30:00 PM,,,,29.991,29.991
14958,08/06/24 04:31:43 PM,29.991,61.394,22.030,,
14959,08/06/24 04:45:00 PM,,,,29.991,29.991
14960,08/06/24 04:46:43 PM,29.991,60.145,21.704,,
14961,08/06/24 05:00:00 PM,,,,29.640,29.640
14962,08/06/24 05:01:43 PM,29.640,63.140,22.141,,
14963,08/06/24 05:15:00 PM,,,,29.515,29.515
14964,08/06/24 05:16:43 PM,29.515,64.447,22.346,,
14965,08/06/24 05:30:00 PM,,,,29.065,29.065
14966,08/06/24 05:31:43 PM,29.065,65.846,22.256,,
14967,08/06/24 05:45:00 PM,,,,28.965,28.965
14968,08/06/24 05:46:43 PM,28.965,66.899,22.410,,
14969,08/06/24 06:00:00 PM,,,,28.642,28.642
14970,08/06/24 06:01:43 PM,28.642,71.259,23.090,,
14971,08/06/24 06:15:00 PM,,,,28.320,28.320
14972,08/06/24 06:16:43 PM,28.320,73.796,23.324,,
14973,08/06/24 06:30:00 PM,,,,27.949,27.949
14974,08/06/24 06:31:43 PM,27.949,75.853,23.392,,
14975,08/06/24 06:45:00 PM,,,,27.530,27.530
14976,08/06/24 06:46:43 PM,27.530,78.347,23.485,,
14977,08/06/24 07:00:00 PM,,,,27.186,27.186
14978,08/06/24 07:01:43 PM,27.186,82.291,23.903,,
14979,08/06/24 07:15:00 PM,,,,26.793,26.793
14980,08/06/24 07:16:43 PM,26.793,84.459,23.914,,
14981,08/06/24 07:30:00 PM,,,,26.304,26.304
14982,08/06/24 07:31:43 PM,26.304,86.635,23.818,,
14983,08/06/24 07:45:00 PM,,,,25.768,25.768
14984,08/06/24 07:46:43 PM,25.768,87.716,23.476,,
14985,08/06/24 08:00:00 PM,,,,25.307,25.307
14986,08/06/24 08:01:43 PM,25.307,90.517,23.488,,
14987,08/06/24 08:15:00 PM,,,,24.919,24.919
14988,08/06/24 08:16:43 PM,24.919,92.286,23.390,,
14989,08/06/24 08:30:00 PM,,,,24.532,24.532
14990,08/06/24 08:31:43 PM,24.532,93.848,23.252,,
14991,08/06/24 08:45:00 PM,,,,24.098,24.098
14992,08/06/24 08:46:43 PM,24.098,95.274,23.040,,
14993,08/06/24 09:00:00 PM,,,,23.857,23.857
14994,08/06/24 09:01:43 PM,23.857,96.309,22.956,,
14995,08/06/24 09:15:00 PM,,,,23.593,23.593
14996,08/06/24 09:16:43 PM,23.593,96.907,22.781,,
14997,08/06/24 09:30:00 PM,,,,23.400,23.400
14998,08/06/24 09:31:43 PM,23.400,97.334,22.652,,
14999,08/06/24 09:45:00 PM,,,,23.184,23.184
15000,08/06/24 09:46:43 PM,23.184,97.860,22.513,,
15001,08/06/24 10:00:00 PM,,,,23.016,23.016
15002,08/06/24 10:01:43 PM,23.016,98.185,22.392,,
15003,08/06/24 10:15:00 PM,,,,22.824,22.824
15004,08/06/24 10:16:43 PM,22.824,98.503,22.246,,
15005,08/06/24 10:30:00 PM,,,,22.705,22.705
15006,08/06/24 10:31:43 PM,22.705,98.524,22.129,,
15007,08/06/24 10:45:00 PM,,,,22.465,22.465
15008,08/06/24 10:46:43 PM,22.465,98.985,21.955,,
15009,08/06/24 11:00:00 PM,,,,22.369,22.369
15010,08/06/24 11:01:43 PM,22.369,98.985,21.859,,
15011,08/06/24 11:15:00 PM,,,,22.274,22.274
15012,08/06/24 11:16:43 PM,22.274,99.038,21.771,,
15013,08/06/24 11:30:00 PM,,,,22.106,22.106
15014,08/06/24 11:31:43 PM,22.106,99.203,21.626,,
15015,08/06/24 11:45:00 PM,,,,22.058,22.058
15016,08/06/24 11:46:43 PM,22.058,99.033,21.554,,
15017,08/07/24 12:00:00 AM,,,,21.915,21.915
15018,08/07/24 12:01:43 AM,21.915,99.177,21.430,,
15019,08/07/24 12:15:00 AM,,,,21.891,21.891
15020,08/07/24 12:16:43 AM,21.891,99.458,21.446,,
15021,08/07/24 12:30:00 AM,,,,21.772,21.772
15022,08/07/24 12:31:43 AM,21.772,99.634,21.351,,
15023,08/07/24 12:45:00 AM,,,,21.819,21.819
15024,08/07/24 12:46:43 AM,21.819,99.647,21.401,,
15025,08/07/24 01:00:00 AM,,,,21.724,21.724
15026,08/07/24 01:01:43 AM,21.724,99.934,21.346,,
15027,08/07/24 01:15:00 AM,,,,21.772,21.772
15028,08/07/24 01:16:43 AM,21.772,99.791,21.373,,
15029,08/07/24 01:30:00 AM,,,,21.700,21.700
15030,08/07/24 01:31:43 AM,21.700,99.927,21.321,,
15031,08/07/24 01:45:00 AM,,,,21.748,21.748
15032,08/07/24 01:46:43 AM,21.748,99.784,21.348,,
15033,08/07/24 02:00:00 AM,,,,21.604,21.604
15034,08/07/24 02:01:43 AM,21.604,99.849,21.214,,
15035,08/07/24 02:15:00 AM,,,,21.557,21.557
15036,08/07/24 02:16:43 AM,21.557,99.940,21.178,,
15037,08/07/24 02:30:00 AM,,,,21.461,21.461
15038,08/07/24 02:31:43 AM,21.461,100.000,21.093,,
15039,08/07/24 02:45:00 AM,,,,21.390,21.390
15040,08/07/24 02:46:43 AM,21.390,100.000,21.041,,
15041,08/07/24 03:00:00 AM,,,,21.246,21.246
15042,08/07/24 03:01:43 AM,21.246,100.000,20.906,,
15043,08/07/24 03:15:00 AM,,,,21.127,21.127
15044,08/07/24 03:16:43 AM,21.127,100.000,20.796,,
15045,08/07/24 03:30:00 AM,,,,21.056,21.056
15046,08/07/24 03:31:43 AM,21.056,100.000,20.739,,
15047,08/07/24 03:45:00 AM,,,,21.008,21.008
15048,08/07/24 03:46:43 AM,21.008,100.000,20.678,,
15049,08/07/24 04:00:00 AM,,,,20.889,20.889
15050,08/07/24 04:01:43 AM,20.889,100.000,20.576,,
15051,08/07/24 04:15:00 AM,,,,20.793,20.793
15052,08/07/24 04:16:43 AM,20.793,100.000,20.476,,
15053,08/07/24 04:30:00 AM,,,,20.817,20.817
