...1,Timestamp,Air TempC.x,VPD.x,Vapor Pressure.x,Atmos Pressure.x,Solar,Wetness Level 1,Wetness Level 2,Air TempC.y,Atmos Pressure.y,VPD.y,Vapor Pressure.y,Atmos.Pressure,Air.TempC,VPD,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-08-07T14:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,32.3,2.28,2.558,NA,NA
NA,2024-08-07T14:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,33,2.55,2.464,NA,NA
NA,2024-08-07T15:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.26,33.2,2.56,2.518,NA,NA
NA,2024-08-07T15:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,33.2,2.73,2.373,NA,NA
NA,2024-08-07T15:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,33.1,2.54,2.504,NA,NA
NA,2024-08-07T15:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,32.5,2.36,2.537,NA,NA
NA,2024-08-07T16:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,32.8,2.37,2.61,NA,NA
NA,2024-08-07T16:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,32.8,2.4,2.569,NA,NA
NA,2024-08-07T16:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,32.8,2.37,2.604,NA,NA
NA,2024-08-07T16:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.17,32.9,2.29,2.712,NA,NA
NA,2024-08-07T17:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.14,33.1,2.32,2.743,NA,NA
NA,2024-08-07T17:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.13,33.6,2.5,2.71,NA,NA
NA,2024-08-07T17:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.14,33.3,2.39,2.714,NA,NA
NA,2024-08-07T17:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.14,32.8,2.25,2.731,NA,NA
NA,2024-08-07T18:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.13,32.4,2.14,2.719,NA,NA
NA,2024-08-07T18:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.13,32,2.07,2.68,NA,NA
NA,2024-08-07T18:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.14,31.8,1.94,2.746,NA,NA
NA,2024-08-07T18:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.15,31.6,2.01,2.642,NA,NA
NA,2024-08-07T19:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.16,31.3,1.79,2.771,NA,NA
NA,2024-08-07T19:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.16,30.3,1.54,2.783,NA,NA
NA,2024-08-07T19:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,29.4,1.29,2.793,NA,NA
NA,2024-08-07T19:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,29.2,1.24,2.817,NA,NA
NA,2024-08-07T20:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,28.5,1.04,2.839,NA,NA
NA,2024-08-07T20:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,27.7,0.84,2.866,NA,NA
NA,2024-08-07T20:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,27,0.74,2.83,NA,NA
NA,2024-08-07T20:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,26.3,0.58,2.839,NA,NA
NA,2024-08-07T21:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,25.5,0.44,2.827,NA,NA
NA,2024-08-07T21:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,25.2,0.39,2.82,NA,NA
NA,2024-08-07T21:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,24.8,0.32,2.801,NA,NA
NA,2024-08-07T21:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,24.5,0.27,2.795,NA,NA
NA,2024-08-07T22:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,24.2,0.24,2.783,NA,NA
NA,2024-08-07T22:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,24,0.2,2.784,NA,NA
NA,2024-08-07T22:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,23.9,0.19,2.779,NA,NA
NA,2024-08-07T22:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,23.8,0.18,2.764,NA,NA
NA,2024-08-07T23:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23.5,0.15,2.746,NA,NA
NA,2024-08-07T23:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23.4,0.13,2.74,NA,NA
NA,2024-08-07T23:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23.2,0.13,2.715,NA,NA
NA,2024-08-07T23:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23.1,0.12,2.701,NA,NA
NA,2024-08-08T00:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.9,0.11,2.686,NA,NA
NA,2024-08-08T00:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,22.8,0.09,2.681,NA,NA
NA,2024-08-08T00:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,22.9,0.09,2.699,NA,NA
NA,2024-08-08T00:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22.8,0.09,2.684,NA,NA
NA,2024-08-08T01:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22.6,0.09,2.655,NA,NA
NA,2024-08-08T01:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22.5,0.08,2.64,NA,NA
NA,2024-08-08T01:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,22.4,0.07,2.635,NA,NA
NA,2024-08-08T01:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.3,0.06,2.625,NA,NA
NA,2024-08-08T02:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,22.2,0.06,2.61,NA,NA
NA,2024-08-08T02:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.1,0.05,2.605,NA,NA
NA,2024-08-08T02:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.6,0.07,2.678,NA,NA
NA,2024-08-08T02:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23,0.13,2.667,NA,NA
NA,2024-08-08T03:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.6,0.12,2.62,NA,NA
NA,2024-08-08T03:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.4,0.1,2.616,NA,NA
NA,2024-08-08T03:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,22.2,0.09,2.597,NA,NA
NA,2024-08-08T03:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,22,0.07,2.575,NA,NA
NA,2024-08-08T04:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.9,0.06,2.57,NA,NA
NA,2024-08-08T04:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.8,0.05,2.554,NA,NA
NA,2024-08-08T04:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.8,0.05,2.555,NA,NA
NA,2024-08-08T04:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.8,0.05,2.559,NA,NA
NA,2024-08-08T05:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.7,0.06,2.539,NA,NA
NA,2024-08-08T05:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,21.7,0.05,2.539,NA,NA
NA,2024-08-08T05:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.6,0.05,2.523,NA,NA
NA,2024-08-08T05:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,21.4,0.05,2.495,NA,NA
NA,2024-08-08T06:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.18,21.2,0.05,2.47,NA,NA
NA,2024-08-08T06:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.1,0.04,2.451,NA,NA
NA,2024-08-08T06:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,21,0.04,2.439,NA,NA
NA,2024-08-08T06:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,20.8,0.04,2.422,NA,NA
NA,2024-08-08T07:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,20.7,0.03,2.408,NA,NA
NA,2024-08-08T07:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,20.7,0.03,2.419,NA,NA
NA,2024-08-08T07:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,20.9,0.03,2.445,NA,NA
NA,2024-08-08T07:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,21,0.03,2.454,NA,NA
NA,2024-08-08T08:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,21.1,0.03,2.471,NA,NA
NA,2024-08-08T08:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,21.4,0.04,2.509,NA,NA
NA,2024-08-08T08:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.28,21.9,0.05,2.58,NA,NA
NA,2024-08-08T08:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,22.7,0.12,2.64,NA,NA
NA,2024-08-08T09:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.3,23.3,0.2,2.656,NA,NA
NA,2024-08-08T09:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,24,0.31,2.67,NA,NA
NA,2024-08-08T09:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,24.5,0.41,2.672,NA,NA
NA,2024-08-08T09:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,24.8,0.47,2.672,NA,NA
NA,2024-08-08T10:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.28,25.4,0.54,2.692,NA,NA
NA,2024-08-08T10:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.28,25.7,0.59,2.71,NA,NA
NA,2024-08-08T10:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,25.8,0.63,2.69,NA,NA
NA,2024-08-08T10:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,26.3,0.69,2.73,NA,NA
NA,2024-08-08T11:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,26.5,0.76,2.703,NA,NA
NA,2024-08-08T11:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,26.8,0.8,2.717,NA,NA
NA,2024-08-08T11:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.3,27.7,0.96,2.752,NA,NA
NA,2024-08-08T11:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.3,27.8,1.02,2.708,NA,NA
NA,2024-08-08T12:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,28.3,1.14,2.708,NA,NA
NA,2024-08-08T12:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,28.5,1.22,2.661,NA,NA
NA,2024-08-08T12:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,28.3,1.19,2.656,NA,NA
NA,2024-08-08T12:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,28.5,1.17,2.713,NA,NA
NA,2024-08-08T13:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,28.3,1.19,2.652,NA,NA
NA,2024-08-08T13:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.26,28.2,1.16,2.662,NA,NA
NA,2024-08-08T13:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.26,28.1,1.11,2.7,NA,NA
NA,2024-08-08T13:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,28.2,1.16,2.659,NA,NA
NA,2024-08-08T14:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,28.2,1.15,2.682,NA,NA
NA,2024-08-08T14:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,28.4,1.18,2.684,NA,NA
NA,2024-08-08T14:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,28.6,1.18,2.738,NA,NA
NA,2024-08-08T14:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,29,1.32,2.688,NA,NA
NA,2024-08-08T15:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,29.2,1.37,2.668,NA,NA
NA,2024-08-08T15:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,29,1.31,2.688,NA,NA
NA,2024-08-08T15:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,28.6,1.27,2.642,NA,NA
NA,2024-08-08T15:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,28.7,1.25,2.692,NA,NA
NA,2024-08-08T16:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,29.1,1.36,2.673,NA,NA
NA,2024-08-08T16:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,28.9,1.28,2.711,NA,NA
NA,2024-08-08T16:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,28.9,1.27,2.714,NA,NA
NA,2024-08-08T16:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,28.9,1.17,2.801,NA,NA
NA,2024-08-08T17:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,29,1.25,2.749,NA,NA
NA,2024-08-08T17:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,28.8,1.25,2.699,NA,NA
NA,2024-08-08T17:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,28.1,1.08,2.716,NA,NA
NA,2024-08-08T17:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,26.9,0.79,2.75,NA,NA
NA,2024-08-08T18:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,25.7,0.63,2.673,NA,NA
NA,2024-08-08T18:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,25.6,0.64,2.643,NA,NA
NA,2024-08-08T18:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,25.6,0.62,2.671,NA,NA
NA,2024-08-08T18:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,25.6,0.56,2.725,NA,NA
NA,2024-08-08T19:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,25.7,0.53,2.761,NA,NA
NA,2024-08-08T19:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,25.7,0.53,2.764,NA,NA
NA,2024-08-08T19:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,25.5,0.49,2.776,NA,NA
NA,2024-08-08T19:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,25.2,0.42,2.781,NA,NA
NA,2024-08-08T20:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,24.8,0.38,2.753,NA,NA
NA,2024-08-08T20:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,24.6,0.32,2.77,NA,NA
NA,2024-08-08T20:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,24.3,0.25,2.778,NA,NA
NA,2024-08-08T20:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,24,0.22,2.762,NA,NA
NA,2024-08-08T21:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,23.8,0.19,2.763,NA,NA
NA,2024-08-08T21:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,23.8,0.19,2.75,NA,NA
NA,2024-08-08T21:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,24,0.25,2.733,NA,NA
NA,2024-08-08T21:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23.8,0.22,2.739,NA,NA
NA,2024-08-08T22:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,23.7,0.19,2.74,NA,NA
NA,2024-08-08T22:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,23.4,0.16,2.724,NA,NA
NA,2024-08-08T22:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,23.2,0.15,2.685,NA,NA
NA,2024-08-08T22:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22.9,0.13,2.669,NA,NA
NA,2024-08-08T23:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22.6,0.11,2.643,NA,NA
NA,2024-08-08T23:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,22.6,0.09,2.643,NA,NA
NA,2024-08-08T23:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22.5,0.09,2.641,NA,NA
NA,2024-08-08T23:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.4,0.08,2.64,NA,NA
NA,2024-08-09T00:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.4,0.07,2.625,NA,NA
NA,2024-08-09T00:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,22.3,0.07,2.614,NA,NA
NA,2024-08-09T00:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,22.1,0.06,2.599,NA,NA
NA,2024-08-09T00:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22,0.06,2.583,NA,NA
NA,2024-08-09T01:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,22,0.05,2.585,NA,NA
NA,2024-08-09T01:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,21.9,0.05,2.578,NA,NA
NA,2024-08-09T01:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,21.8,0.04,2.571,NA,NA
NA,2024-08-09T01:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,21.8,0.04,2.572,NA,NA
NA,2024-08-09T02:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.22,21.7,0.03,2.561,NA,NA
NA,2024-08-09T02:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,21.6,0.03,2.554,NA,NA
NA,2024-08-09T02:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.6,0.03,2.551,NA,NA
NA,2024-08-09T02:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.6,0.03,2.554,NA,NA
NA,2024-08-09T03:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,21.5,0.02,2.544,NA,NA
NA,2024-08-09T03:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,21.5,0.03,2.542,NA,NA
NA,2024-08-09T03:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.19,21.5,0.02,2.536,NA,NA
NA,2024-08-09T03:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.2,21.4,0.02,2.525,NA,NA
NA,2024-08-09T04:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,21.4,0.02,2.529,NA,NA
NA,2024-08-09T04:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.21,21.4,0.02,2.531,NA,NA
NA,2024-08-09T04:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,21.5,0.02,2.542,NA,NA
NA,2024-08-09T04:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.23,21.5,0.02,2.549,NA,NA
NA,2024-08-09T05:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.24,21.5,0.01,2.55,NA,NA
NA,2024-08-09T05:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.25,21.5,0.01,2.555,NA,NA
NA,2024-08-09T05:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.27,21.5,0.02,2.544,NA,NA
NA,2024-08-09T05:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.29,21.4,0.02,2.538,NA,NA
NA,2024-08-09T06:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.3,21.5,0.02,2.544,NA,NA
NA,2024-08-09T06:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.31,21.5,0.01,2.548,NA,NA
NA,2024-08-09T06:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.33,21.5,0.01,2.547,NA,NA
NA,2024-08-09T06:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.36,21.5,0.01,2.547,NA,NA
NA,2024-08-09T07:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.39,21.6,0.01,2.57,NA,NA
NA,2024-08-09T07:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.41,21.7,0.01,2.589,NA,NA
NA,2024-08-09T07:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.43,21.9,0.01,2.61,NA,NA
NA,2024-08-09T07:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.46,22,0.01,2.633,NA,NA
NA,2024-08-09T08:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.47,22.2,0.03,2.65,NA,NA
NA,2024-08-09T08:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.5,22.4,0.06,2.638,NA,NA
NA,2024-08-09T08:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.52,22.5,0.11,2.618,NA,NA
NA,2024-08-09T08:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.53,22.8,0.16,2.617,NA,NA
NA,2024-08-09T09:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.54,23,0.22,2.598,NA,NA
NA,2024-08-09T09:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.57,23.3,0.28,2.585,NA,NA
NA,2024-08-09T09:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.58,23.6,0.35,2.568,NA,NA
NA,2024-08-09T09:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.59,23.8,0.4,2.55,NA,NA
NA,2024-08-09T10:00:00Z,NA,NA,NA,NA,486,NA,NA,NA,NA,NA,NA,97.61,23.8,0.41,2.538,455,449
NA,2024-08-09T10:15:00Z,NA,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,97.62,24,0.44,2.54,454,449
NA,2024-08-09T10:30:00Z,NA,NA,NA,NA,191.3,NA,NA,NA,NA,NA,NA,97.62,24.6,0.54,2.562,454,449
NA,2024-08-09T10:45:00Z,NA,NA,NA,NA,245.2,NA,NA,NA,NA,NA,NA,97.63,25.1,0.61,2.565,453,448
NA,2024-08-09T11:00:00Z,NA,NA,NA,NA,251.4,NA,NA,NA,NA,NA,NA,97.63,25.2,0.66,2.53,453,448
NA,2024-08-09T11:15:00Z,NA,NA,NA,NA,182.7,NA,NA,NA,NA,NA,NA,97.65,24.9,0.69,2.458,453,448
NA,2024-08-09T11:30:00Z,NA,NA,NA,NA,208.6,NA,NA,NA,NA,NA,NA,97.65,25.8,0.75,2.559,452,447
NA,2024-08-09T11:45:00Z,NA,NA,NA,NA,160.9,NA,NA,NA,NA,NA,NA,97.65,26,0.84,2.515,453,447
NA,2024-08-09T12:00:00Z,NA,NA,NA,NA,174.3,NA,NA,NA,NA,NA,NA,97.67,25.9,0.8,2.534,452,447
NA,2024-08-09T12:15:00Z,NA,NA,NA,NA,234.9,NA,NA,NA,NA,NA,NA,97.69,25.9,0.82,2.529,452,447
NA,2024-08-09T12:30:00Z,NA,NA,NA,NA,372.6,NA,NA,NA,NA,NA,NA,97.7,26.2,0.88,2.507,451,447
NA,2024-08-09T12:45:00Z,NA,NA,NA,NA,486.9,NA,NA,NA,NA,NA,NA,97.69,26.8,1,2.534,450,446
NA,2024-08-09T13:00:00Z,NA,NA,NA,NA,254.5,NA,NA,NA,NA,NA,NA,97.7,26.9,1.06,2.494,450,445
NA,2024-08-09T13:15:00Z,NA,NA,NA,NA,247.4,NA,NA,NA,NA,NA,NA,97.69,27.6,1.18,2.508,451,446
NA,2024-08-09T13:30:00Z,NA,NA,NA,NA,386.2,NA,NA,NA,NA,NA,NA,97.69,27.8,1.31,2.416,450,445
NA,2024-08-09T13:45:00Z,NA,NA,NA,NA,286.2,NA,NA,NA,NA,NA,NA,97.7,28.2,1.46,2.358,449,445
NA,2024-08-09T14:00:00Z,NA,NA,NA,NA,280.9,NA,NA,NA,NA,NA,NA,97.71,27.8,1.38,2.35,449,445
NA,2024-08-09T14:15:00Z,NA,NA,NA,NA,583.6,NA,NA,NA,NA,NA,NA,97.72,27.7,1.41,2.304,447,444
